ID,Hop Number,Hop Length,Hop Phase,Sight,Max Extension,Max Protraction,Max Elevation,Max Flexion,Max Retraction,Max Depression,Phase Duration,Initial Elb,Initial Pro/Ret,Intial Elev/Dep,Final Elb,Final Pro/Ret,Final Elev/Dep,Mean Elb,Mean Pro/Ret,Mean Elev/Dep,Hop Duration,Elb Ang Vel,HPR Ang Vel,HED Ang Vel,Hop Duration
Atlas,14,L,Initiation,Sighted,88.659038017713,83.4050162696679,132.523793562663,64.123703306323,66.9876605618351,120.759746489453,32,64.123703306323,77.1560115397678,132.523793562663,88.659038017713,66.9876605618351,122.513312999713,74.0948765959269,75.5451127253023,126.387257063691,171,-383.364604865469,158.8804840302,156.413758796093,0.064
Atlas,14,L,Forelimb LO,Sighted,85.9737440155229,122.415061332755,157.449163108353,62.1914942578056,68.5198500052145,125.648285956249,54,84.9050081606619,73.5044362385754,128.181335078934,66.3860476395838,113.287491792183,153.837420048832,72.7022785341185,93.6413459633157,143.85109008306,171,171.47185667665,-368.361625496366,-237.556342313864,0.108
Atlas,14,L,Impact Prep,Sighted,108.828297850978,148.061797905615,153.005424393765,67.8548628626822,108.904906922267,127.618200319692,61,67.8548628626822,112.617426383023,153.005424393765,108.569054151862,141.846652346096,133.717923774348,89.6040282521315,128.530907878105,138.426143805364,171,-333.722879419505,-239.583819369448,158.094267372265,0.122
Atlas,14,L,Landing,Sighted,105.662800191038,144.745318155739,142.193068059659,72.2518482362532,95.2670133765623,129.659528522213,24,105.662800191038,139.732726181929,132.727075000254,72.2518482362532,95.2670133765623,135.245287474565,88.6753673272826,123.806943832688,134.898752508697,171,696.061499058028,926.369016778465,-52.4627598814883,0.048
Atlas,15,L,Initiation,Sighted,80.6339311048126,75.3767331458476,127.934624347928,64.8569427779163,60.0420965145618,116.293729587456,34,65.8536751749515,71.3556807282179,125.207700846651,75.6524979929926,64.5159243206145,125.276689527079,73.1627683271936,67.5101211749838,123.266514763868,211,-144.100335559427,100.584653052992,-1.01453941805662,0.068
Atlas,15,L,Forelimb LO,Sighted,73.5744579369795,107.325132998503,152.041867914929,63.8645981567873,53.4612224830382,122.304036461175,56,73.5744579369795,64.0287608142438,124.839283067325,65.5272939092665,107.199733949289,148.49335091632,66.8796014737442,83.1639047772397,138.794524079022,211,71.8496788188662,-385.455117277185,-211.197034366023,0.112
Atlas,15,L,Impact Prep,Sighted,113.64665786586,144.406910667251,148.306101126204,66.6702871630877,101.024346663221,114.999317684861,73,66.8682356395796,101.024346663221,148.280111456653,94.2095832260536,138.02849013451,132.852741274107,90.8711938612139,130.370725303495,131.288559809297,211,-187.269504016945,-253.453037474588,105.66691905853,0.146
Atlas,15,L,Landing,Sighted,89.5514278686441,140.05088328926,150.772763535246,55.8137570895092,74.3055069685473,122.994281383691,48,89.5514278686441,140.05088328926,133.174623777326,81.4916819568253,76.345498558603,126.218485089468,67.2411389228802,93.53452969203,136.637613488129,211,83.9556865814459,663.597757611014,72.459777998525,0.096
Atlas,18,M,Initiation,Sighted,91.3274312695229,85.7480134611717,142.770976555536,69.1203450836945,57.1809677422786,120.285000860345,55,70.000102820402,78.6504625089865,141.069096001302,85.0063633366409,65.719313634316,123.354680766315,80.2793711746666,73.2953837443207,132.780414032209,231,-136.420550147626,117.555898860641,161.040138499882,0.11
Atlas,18,M,Forelimb LO,Sighted,84.8078195835105,88.7997861626545,145.988211111218,59.6865850037931,52.1620369189218,121.997935508231,30,84.8078195835105,60.9796140163015,121.997935508231,59.8365863834892,88.7997861626545,142.807401394392,66.8289502983379,69.5132589202249,134.971233596104,231,416.187220000355,-463.66953577255,-346.824431436016,0.06
Atlas,18,M,Impact Prep,Sighted,120.475553495595,144.059511372879,148.611174623073,60.8748846465056,88.8948384670175,110.324209044972,78,63.9193253161747,96.5068153365174,144.159253923056,95.7728847587466,130.578482037692,129.374472479767,90.8358674296505,127.76353732373,129.819401852453,231,-204.18948360623,-218.408119879322,94.7742400210857,0.156
Atlas,18,M,Landing,Sighted,90.9634272918324,124.597265944462,141.395082493127,73.808710426324,59.7072533383518,112.828491885126,68,88.2634131389389,124.597265944462,132.206296600633,87.1564962067717,65.0742813469015,120.813849607002,82.9864581017844,86.5802910883889,123.909987423058,231,8.13909508946488,437.669004393826,83.7679926002287,0.136
Atlas,19,SM,Initiation,Sighted,104.836575709995,62.16066516425,116.866652232096,97.3349588725922,48.193608669456,111.38492290801,16,102.823635046099,58.7225461717933,116.866652232096,97.5022656625702,53.6181704543587,114.930841526689,100.082297395433,57.0752782577237,114.212865089539,161,166.292793235287,159.511741169831,60.4940845439779,0.032
Atlas,19,SM,Forelimb LO,Sighted,97.1948977781512,80.1671532869646,130.283036685826,45.1711029426483,47.8229815757012,109.379979275278,46,97.1948977781512,51.7598484647671,114.068513238628,45.1711029426483,80.1671532869646,128.33156254659,72.1614495309953,65.3950967899984,117.921163155445,161,565.476030820684,-308.775052415189,-155.033144651756,0.092
Atlas,19,SM,Impact Prep,Sighted,110.229432684271,137.443688273964,149.899879699898,44.8104832108549,83.065715216529,118.260530014635,61,45.4101628157843,83.065715216529,132.930652978184,104.261564355337,134.443301167941,124.347224401843,76.0204098380609,116.477522118946,136.612158144238,161,-482.388537209445,-421.1277537001,70.3559719372168,0.122
Atlas,19,SM,Landing,Sighted,104.003856406554,134.026281526486,144.761062006561,62.1085518123312,82.5995316173682,122.348379821685,38,103.764117653613,134.026281526486,125.90002566747,64.5802623831691,85.6092180633353,131.965684461139,73.6461630276859,106.924515063411,136.878198850041,161,515.577043032161,637.066624515137,-79.8112999166908,0.076
Atlas,20,S,Initiation,Sighted,85.8976363016527,77.0300987063844,131.029121152857,73.6477221372469,61.5428324695446,120.67429345251,26,73.6477221372469,67.5471587241005,129.263976610707,83.6380150783027,62.3132169741573,120.67429345251,78.2204135633581,70.4547486109995,126.342003095278,150,-192.121018097227,100.652725960447,165.186214580729,0.052
Atlas,20,S,Forelimb LO,Sighted,81.4772323250808,84.9560036868895,143.261268062695,51.8260730345283,61.4030610788834,121.744416809682,31,81.4772323250808,62.6584272573084,121.744416809682,51.8260730345283,83.7684852641454,143.261268062695,65.5027864994134,72.3015004381983,129.711362131733,150,478.24450468633,-340.484806561887,-347.045987951828,0.062
Atlas,20,S,Impact Prep,Sighted,111.263021196928,140.671838579732,153.375236987417,52.4645289467009,87.9199406409839,128.844901987778,64,53.6615516483295,89.8606954574682,139.362453878681,79.8347379546533,113.527012194747,145.53244041391,81.787364706436,121.370701789022,141.281573409108,150,-204.478018018154,-184.893099509989,-48.2030198064742,0.128
Atlas,20,S,Landing,Sighted,78.8196213576246,111.468273167537,145.626090039296,73.4962549341623,71.6729989344371,127.556924608991,29,78.8196213576246,107.509331304945,143.46597421278,75.495355739237,71.6729989344371,128.178965105675,75.6466529121491,89.1070188877578,135.329884296604,150,57.3149244549584,617.867799491523,263.569122536297,0.058
Atlas,21,L,Initiation,Sighted,71.5909186270569,66.2886486467738,121.271098754755,59.8810126288682,51.0289862225902,110.18001463624,22,59.9747759769046,65.6246286526155,117.734299946148,70.4894797139402,59.8603555510095,115.203244420672,65.0172341204021,58.1287584607418,114.40888529513,186,-238.97053947808,131.006206854683,57.5239892153735,0.044
Atlas,21,L,Forelimb LO,Sighted,69.6214215857833,89.0613733648226,147.394476265149,49.7608103910063,51.2775293257342,110.980651575685,42,69.0443725424916,57.9774680865533,114.720913119041,49.7608103910063,80.391612034298,147.394476265149,60.1779222731696,69.7838650780058,127.653377620649,186,229.566216089111,-266.83504699696,-388.970989834622,0.084
Atlas,21,L,Impact Prep,Sighted,109.647193115607,140.092644237549,152.227899846499,53.7613747591464,83.2982083769161,118.485283007987,77,53.7613747591464,88.3513670123748,148.114002988495,109.297875257816,135.384954994597,119.809879994579,79.4376861517436,121.06062873517,138.961652491954,186,-360.626626614737,-305.412908975469,183.793006454003,0.154
Atlas,21,L,Landing,Sighted,110.548762208129,139.059657225751,150.443398265018,60.518109742492,76.4257131476209,120.202768496219,45,110.548762208129,135.987742441897,120.202768496219,72.7344540475983,76.4257131476209,130.379523838048,74.1799726849745,108.926326863231,137.254122008246,186,420.158979561457,661.800325491961,-113.075059353659,0.09
Atlas,23,S,Initiation,Sighted,79.5530544778546,89.5937126333852,143.77266368249,62.9984771406229,76.0765512841342,134.259880354055,22,63.1306337237759,86.7509906702089,140.882681806749,79.5530544778546,76.0765512841342,135.940859650402,67.2185334486398,82.5907199428603,138.781327666781,160,-373.236835319972,242.600895138062,112.314139916981,0.044
Atlas,23,S,Forelimb LO,Sighted,75.0410880860713,80.1654727230114,140.525632401649,49.923505715641,67.3901497686289,123.53892740254,27,75.0410880860713,76.3816677534603,131.382192989634,49.923505715641,76.4969521988635,140.525632401649,64.6388231566395,74.7003863000716,133.706119137632,160,465.140414267228,-2.13489713709691,-169.322952074352,0.054
Atlas,23,S,Impact Prep,Sighted,124.001016387964,135.132421699495,160.024709889473,49.6341155642371,92.2782684602718,115.866611421414,56,52.4950451402806,92.2782684602718,150.101851615937,110.765981628756,132.217098802996,126.384853481632,96.1446954035966,118.185859590557,137.8456420491,160,-520.276218647106,-356.596699488611,211.758911913437,0.112
Atlas,23,S,Landing,Sighted,109.030995209847,131.488424709734,152.78991613377,53.4396156083128,66.5557145043239,123.822245638659,55,109.030995209847,131.488424709734,151.837821479002,63.9648133327751,68.043275300117,127.716059539687,65.6881901994537,91.7850892201586,139.582648704787,160,409.692562518839,576.774085541975,219.288744902869,0.11
Atlas,24,SM,Initiation,Sighted,82.8825089197092,65.3979916584568,125.803367273556,77.6031220909544,46.5503139310347,114.777045401297,33,78.935983032064,63.5595426891293,122.309695309604,80.1102254098349,46.5503139310347,118.228861737472,79.9218454417383,60.4491763830943,121.218196755502,170,-17.7915511783458,257.715587243859,61.830811698967,0.066
Atlas,24,SM,Forelimb LO,Sighted,77.8560588197571,80.9863713889381,139.559091987126,55.0446472996264,50.4263545370338,115.589112812723,27,77.8560588197571,50.4263545370338,119.610309532409,55.0446472996264,80.9863713889381,136.850396273091,65.0994017754434,68.4405241345349,126.048287214164,170,422.433546669086,-565.926237998227,-319.260865568179,0.054
Atlas,24,SM,Impact Prep,Sighted,112.987737980447,135.760063688091,153.420274160662,57.1261652200583,76.4820384174955,120.723039409685,63,57.1748543916908,84.9498688298708,137.490852776726,94.5053521405309,126.147938532672,127.047843676518,79.7202861573732,111.821785536247,139.857383515813,170,-296.27379165746,-326.968807165088,82.8810246048271,0.126
Atlas,24,SM,Landing,Sighted,93.8132067157353,127.106731598419,151.546873422928,52.2010711019855,71.2408508651262,128.650966822375,47,93.8132067157353,127.106731598419,128.650966822375,64.4285717203117,76.0520236518518,131.422342859292,61.848920901665,94.8581737435571,139.891908008873,170,312.602499951315,543.13519092093,-29.4827237969805,0.094
Atlas,25,S,Initiation,Sighted,115.141473558101,94.3296867084747,146.309367534802,67.9618429779262,82.7013187898654,117.678964748178,104,68.7036173198266,90.3400782630327,143.448724825507,100.589312893746,73.1643471094843,121.527165586886,87.8687447429487,82.40311290094,134.091764626112,211,-153.296613336152,82.5756305459059,105.392111724139,0.208
Atlas,25,S,Forelimb LO,Sighted,96.0471677126262,106.273390541191,146.265760763402,75.3326892777744,67.0375640640309,126.304945924194,26,95.2125329568428,79.9155281699242,127.407024554008,76.3168660846764,105.627048472336,138.920170071247,80.5860064847161,91.1317840544109,136.466689113462,211,363.378209080123,-494.452313507924,-221.406644562275,0.052
Atlas,25,S,Impact Prep,Sighted,105.026971697063,127.766566174245,137.932644387498,72.1130167348736,65.5572165335441,117.678964748178,27,76.3948979046434,103.796197037202,135.602178171483,98.7851604325099,124.067931301338,126.79464693792,89.5252376922956,116.860609287649,130.3280283602,211,-414.634491256788,-375.40248637289,163.102430251154,0.054
Atlas,25,S,Landing,Sighted,96.7788037027879,126.004167536285,149.59291733056,73.0141016937745,104.822490227244,127.770819859408,54,96.7788037027879,126.004167536285,127.770819859408,83.2516848074499,65.2387470109019,131.86755864444,75.7978441075694,91.9123638494822,137.708762316911,211,125.251100882759,562.642782642439,-37.9327665280712,0.108
Atlas,26,ML,Initiation,Sighted,82.3980828082942,77.7157406684612,127.834729507774,76.9832332605177,54.2493517214141,112.695341058545,18,78.8043116429114,77.7157406684612,127.834729507774,77.132171354241,60.0454479867492,119.455831010738,78.7677623694244,64.1423872041952,120.967576571587,149,46.4483413519553,490.841463380889,232.747180473241,0.036
Atlas,26,ML,Forelimb LO,Sighted,75.2500120879704,77.5712111611557,138.055089161577,47.3506686685421,48.0720974084086,112.902704118356,33,73.9375250379696,70.3897106805158,119.788610841317,47.3506686685421,70.1269987578483,138.055089161577,59.0899438100502,62.7310023150022,122.024555224555,149,402.831157112538,3.98048367678018,-276.764823034243,0.066
Atlas,26,ML,Impact Prep,Sighted,117.405373175304,143.588959620134,154.325973500175,49.1794661803738,49.2144523476932,113.491707536239,64,49.1794661803738,69.3082098649543,134.173977217537,101.801433088215,138.862660703932,129.108641270698,76.6405880663271,117.031129989337,138.977774383424,149,-411.109116467511,-543.394147179516,39.5729370846731,0.128
Atlas,26,ML,Landing,Sighted,97.8922886584531,137.311706397574,152.700429724148,61.4895929547893,82.1437019908514,131.177622680891,34,97.8922886584531,137.311706397574,136.875919411934,70.0966048022491,90.9159797075458,133.928181676841,73.1758792419772,108.749498539284,141.224961202996,149,408.760056708881,682.290098382771,43.3490843396046,0.068
Atlas,27,M,Initiation,Blind,101.946998425972,76.9814180197703,133.865238533483,87.0475389682437,59.3028344495042,117.197141463973,60,87.3480443646021,59.3028344495042,124.964933124078,101.946998425972,63.09611545738,117.799343737034,94.6344434109698,66.6355788001502,128.151543291855,261,-121.657950511419,-31.6106750656315,59.7132448920341,0.12
Atlas,27,M,Forelimb LO,Blind,100.901441039176,99.132078901463,148.224682199286,60.2575079062173,56.2627930630256,118.67203207589,59,100.901441039176,64.7798268873045,121.502735448774,60.5452978366326,99.132078901463,147.12940932596,75.8352561024246,70.6108713241947,131.702702363206,261,342.001213580879,-291.120779781004,-217.175202349038,0.118
Atlas,27,M,Impact Prep,Blind,115.09342124078,136.321411843518,146.452176490088,63.6525263702624,84.3776664687748,111.313953083101,103,63.6525263702624,85.986629001211,139.117245479059,105.800837593062,129.99283034445,120.251342543094,80.227857466898,68.4979011125157,129.538062202278,261,-204.603452537862,-213.622336617664,91.5820530872045,0.206
Atlas,27,M,Landing,Blind,103.795469885071,134.160502387791,147.707004615269,50.5134703003522,81.5279669556373,124.671143176821,39,103.795469885071,134.160502387791,124.671143176821,58.2034358301462,81.5279669556373,141.506368366024,59.4546667739843,97.7420927535059,141.381964622957,261,584.513257114424,674.77609528402,-215.836220374398,0.078
Atlas,28,S,Initiation,Blind,99.3879240268041,77.0383368910275,135.303629757911,93.7888605056821,65.220220564904,127.646859777829,26,94.8457713520751,75.3630914650662,132.909017581314,94.2463285564488,65.537770489763,127.646859777829,96.7095312153135,70.467196019152,131.638607270285,251,11.527746069736,188.948480294291,101.195342374702,0.052
Atlas,28,S,Forelimb LO,Blind,92.9002620935639,106.902125043806,160.164422241783,60.2241353015487,60.6270515151984,126.442801320186,58,91.8165886875655,63.4005932640189,127.018760937483,60.5915616812867,102.019964976815,155.887936401397,75.0394323383364,79.4399147090427,138.749380048289,251,269.181267295507,-332.925618213756,-248.87220227512,0.116
Atlas,28,S,Impact Prep,Blind,127.011570319134,147.401221094227,156.50087813331,64.0832235951604,101.281828528011,113.942917622113,121,64.0832235951604,101.281828528011,152.104669184536,107.070625857587,141.865288591658,134.388730500599,95.9434361324993,125.3477663205,133.842915819515,251,-177.63389364639,-167.700248196886,73.2063581980868,0.242
Atlas,28,S,Landing,Blind,108.625654100796,142.366013129233,149.379183098977,91.4359212428149,75.5775242348132,133.569263169714,46,108.625654100796,142.366013129233,133.569263169714,98.7202928336813,85.5334800559339,139.138763862665,97.8309093845918,100.267245406062,141.585216940056,251,107.666970294729,617.744924709768,-60.5380510103377,0.092
Atlas,29,M,Initiation,Blind,88.8245748931297,77.9495877098811,130.722286831557,56.7385327233696,60.8299846523688,119.434309101694,71,57.423365818962,75.261201450286,128.253401416737,85.6634626656742,65.8420693692288,122.152298257308,70.953940671244,70.4768532425046,126.159132974624,220,-198.87392145572,66.3319160637827,42.9655152072464,0.142
Atlas,29,M,Forelimb LO,Blind,85.6331595928473,88.1024442377098,140.295084994261,71.6479515643857,63.6721992587168,120.478455775096,30,85.6331595928473,68.38637483561,120.478455775096,73.4530368136158,82.2038803799082,133.411640216338,77.6109402105307,77.1253386745993,129.545975361271,220,203.002046320524,-230.291759071637,-215.553074020694,0.06
Atlas,29,M,Impact Prep,Blind,114.368466115319,117.95687474758,132.627074250189,73.6800763783728,83.42468077662,108.53281381,69,75.9616305497309,83.42468077662,129.656162927138,113.984891114271,117.95687474758,116.839024000215,81.7499153329962,97.9975526580859,125.650172802707,220,-275.530873656089,-250.233289644636,92.8778183110362,0.138
Atlas,29,M,Landing,Blind,111.23530072332,117.121487735642,147.587019914021,47.5434527338446,65.1987518999382,115.881308157273,50,111.23530072332,113.858160964206,120.004830135508,59.646213083586,70.6543693666278,125.154440691135,60.1912996583505,86.5890669564572,129.816709912732,220,515.890876397338,432.037915975787,-51.4961055562678,0.1
Atlas,30,ML,Initiation,Blind,97.3091785547521,71.0414195533181,129.544608803402,62.622425347423,53.3707416173914,112.182046176472,52,62.727796757663,64.6789333340138,126.882702131937,94.8855348163037,62.9215307175968,119.108256225401,76.8611786152858,61.7631187663596,122.188109201556,236,-309.209019794622,16.8981020809327,74.7542875628393,0.104
Atlas,30,ML,Forelimb LO,Blind,93.9857377020175,88.0844005570186,133.115376164598,77.3732558837659,59.2754135677013,110.733668933886,25,92.4319580688278,65.0345527458931,119.968324159398,79.5194185238148,84.5146456109165,133.115376164598,83.4982738583611,74.4882475321404,122.180297347867,236,258.250790900261,-389.601857300469,-262.941040103999,0.05
Atlas,30,ML,Impact Prep,Blind,110.527891567925,111.108563151364,140.111822356294,81.0256114466381,86.8958943595343,119.804850948191,52,82.3925680554895,86.8958943595343,123.360250395771,103.043371384946,104.96796056719,123.913211814009,96.0471913254543,102.194198842432,126.950754412925,236,-198.565416629393,-173.7698673813,-5.31693671383142,0.104
Atlas,30,ML,Landing,Blind,100.830559650043,106.407529716596,143.748407668332,56.5218101938622,63.4060793434302,121.844803873423,107,100.830559650043,106.407529716596,123.970168849235,81.3323105788041,63.4060793434302,130.267879369334,73.8758990487539,76.7393920490617,130.236590749201,236,91.1133134170061,200.941356883952,-29.4285538322374,0.214
Atlas,31,S,Initiation,Blind,88.0364154474161,60.73897107513,132.608540875607,63.3943128496215,47.228094928746,117.227195405351,40,63.3943128496215,57.4586431719592,128.184953170615,85.974209465992,56.9625990941128,122.11920694237,74.7539717506961,54.7738710546939,126.463988290738,161,-282.248707704631,6.20055097308043,75.8218278530592,0.08
Atlas,31,S,Forelimb LO,Blind,85.1875446129206,81.4901938264172,141.550387580597,56.1512541143116,50.9118241857267,115.418029305777,30,85.1875446129206,54.559097410564,124.619773838929,58.6689740119325,77.0393596805947,139.453019969463,66.5927960096349,66.1643687192837,129.895436927557,161,441.976176683135,-374.671037833845,-247.220768842231,0.06
Atlas,31,S,Impact Prep,Blind,104.919625707776,122.340391404663,143.5690399491,60.1839361027127,81.4874733484365,124.960464251207,58,60.1839361027127,81.4874733484365,136.926784270224,88.7863316403583,115.320542987726,130.738237184253,82.8264340265393,105.919767854346,133.965904397245,161,-246.572375324531,-291.664393442149,53.349543844585,0.116
Atlas,31,S,Landing,Blind,88.0991608574959,117.354128310604,154.993887733405,49.0095481729191,79.763251743153,129.641201087126,33,88.0991608574959,113.588532349394,129.641201087126,50.3869475535849,79.763251743153,138.808184869451,56.0190945352762,98.0883812632571,145.89380275124,161,571.39717127138,512.504251609718,-138.893693671591,0.066
Atlas,32,S,Initiation,Blind,106.545161818693,79.1734061025507,133.208316320423,52.364056423441,48.4052528646661,108.637315043434,58,52.5385029595552,70.5643806200071,131.326435525925,106.545161818693,48.4052528646661,108.637315043434,74.0687634472274,66.2514721058428,124.542242491079,231,-465.574645337398,191.026963408112,195.595866228377,0.116
Atlas,32,S,Forelimb LO,Blind,104.203388576448,88.595613300459,148.19090660113,69.434014030639,51.5391648970645,107.30949651399,23,101.634167846474,52.6400485336194,113.118231115772,69.434014030639,88.5584713379346,140.920811500285,85.778514950849,68.9912185665963,126.360681805125,231,700.003343822511,-780.835278354678,-604.403921402456,0.046
Atlas,32,S,Impact Prep,Blind,106.913772808378,118.533289627605,142.579001910972,69.2312956987623,85.7439273568936,118.714529111381,40,71.5289455692788,89.0111898994885,139.379224666001,102.894842553026,110.125031845502,129.102531615794,89.6058790953574,104.579400637916,131.941516638685,231,-392.073712296836,-263.923024325167,128.458663127589,0.08
Atlas,32,S,Landing,Blind,100.227221190069,111.541547749123,146.776951770934,62.5873011820949,61.7766361682794,124.137475474449,110,100.227221190069,108.134081561033,128.759980875907,88.0456641599805,63.2426477200896,127.112859570196,77.7554288398522,76.2886835342925,133.62029906498,231,55.3707137731317,204.051972004286,7.48691502595817,0.22
Atlas,33,S,Initiation,Blind,93.4551778719251,61.3194338805083,124.280957960397,89.3835812878515,48.7169220842827,114.577190990134,37,90.7906281084334,57.8415251312018,120.160432415352,93.2757654448504,54.7019511355721,122.511405643546,91.7302264780138,56.6848445738996,120.152803396568,216,-33.5829369786069,42.4266756166186,-31.7699084890994,0.074
Atlas,33,S,Forelimb LO,Blind,92.8005590110904,84.6276448487956,151.693461895836,66.083130844321,52.4922092405938,120.190417842169,45,92.8005590110904,52.8098710869275,122.057503810692,66.083130844321,80.7978997497728,151.693461895836,77.1087528825542,66.0264716205637,130.843241876121,216,296.860312964104,-310.978096253838,-329.288423168268,0.09
Atlas,33,S,Impact Prep,Blind,114.649910736299,124.297943177754,143.968351428238,66.6284199018028,84.1642628509766,113.752940866539,73,70.1526833702043,84.1642628509766,140.291963680998,103.405966770493,120.632827820332,123.675939748316,90.5177912536282,109.268930010304,130.103155050341,216,-227.762215070471,-249.78469157093,113.808383100558,0.146
Atlas,33,S,Landing,Blind,99.599494966033,118.978800892837,141.968070895,60.4057565296678,61.0653862286063,103.619766254701,61,99.599494966033,118.978800892837,129.391605551519,77.1898030571507,72.71412202716,108.46524227949,73.9758359413491,80.0903768931365,121.261879387925,216,183.685999253133,379.218679226862,171.527567803519,0.122
